,Year,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Player_Type,Position_Type,Position,Player Name,Round_One
2623,2012,22.0,Clemson,1.9558,149.2318897,5.48,68.58,19.0,231.14,8.13,4.82,39.01330607,offense,offensive_lineman,OG,Antoine McClain,0
2624,2012,22.0,Merrimack,1.8288,110.6765383,4.74,82.55,19.0,276.86,,,33.09200954,defense,line_backer,ILB,Shawn Loiseau,0
2625,2012,22.0,Memphis,1.905,142.8815966,5.23,73.66,30.0,264.16,7.87,4.91,39.37189646,offense,offensive_lineman,OG,Ronald Leary,0
2626,2012,24.0,Houston,1.8542,94.34721296,4.72,82.55,,261.62,,,27.44201024,offense,backs_receivers,QB,Case Keenum,0
2627,2012,22.0,Washington,1.8542,94.80080533,4.5,86.36,14.0,302.26,7.03,4.12,27.57394298,offense,backs_receivers,WR,Jermaine Kearse,0
2628,2012,23.0,North Carolina,1.905,104.3262451,4.51,83.82,14.0,276.86,,,28.74773392,offense,backs_receivers,WR,Dwight Jones,0
2629,2012,23.0,Kansas,1.8288,108.4085764,4.71,91.44,16.0,287.02,7.32,4.38,32.41389459,defense,line_backer,OLB,Steven Johnson,0
2630,2012,23.0,California (PA),1.905,141.9744118,5.12,80.01,22.0,274.32,7.87,4.53,39.12191617,offense,offensive_lineman,OG,Rishaw Johnson,0
2631,2012,21.0,Iowa St.,1.778,88.90410452,4.62,81.28,15.0,304.8,6.96,4.15,28.12278319,defense,defensive_back,CB,Leonard Johnson,0
2632,2012,22.0,Missouri,1.8288,88.90410452,4.5,104.14,22.0,322.58,6.82,4.11,26.58210602,offense,backs_receivers,WR,Jerrell Jackson,0
2633,2012,22.0,San Jose St.,1.8288,96.61517481,4.67,88.9,20.0,309.88,6.78,4.22,28.88769685,defense,defensive_back,SS,Duke Ihenacho,0
2634,2012,22.0,Massachusetts,1.8542,112.9445001,4.7,87.63,19.0,307.34,7.32,4.4,32.85125264,offense,backs_receivers,FB,Emil Igwenagu,0
2635,2012,22.0,Stanford,1.8034,95.2543977,4.61,83.82,21.0,304.8,6.97,4.15,29.28875456,defense,defensive_back,SS,Delano Howell,0
2636,2012,22.0,Auburn,1.8542,114.3052772,4.82,,15.0,,,,33.24705087,special_teams,other_special,LS,Josh Harris,0
2637,2012,23.0,USC,1.905,138.7992652,4.97,,,,,,38.24698513,defense,defensive_lineman,DT,DaJohn Harris,0
2638,2012,22.0,Oregon,1.8034,79.37866475,4.61,91.44,14.0,299.72,6.79,4.19,24.40729547,defense,defensive_back,CB,Cliff Harris,0
2639,2012,21.0,UCLA,1.9304,117.9340162,5.06,67.31,13.0,276.86,7.4,4.69,31.64786889,offense,backs_receivers,TE,Cory Harkey,0
2640,2012,23.0,Alabama,1.8288,83.46099608,4.52,86.36,11.0,297.18,,,24.95463014,offense,backs_receivers,WR,Darius Hanks,0
2641,2012,22.0,Southern Illinois,1.7526,98.88313666,4.56,,26.0,,,,32.19264196,offense,backs_receivers,RB,Jewel Hampton,0
2642,2012,23.0,Missouri,1.9558,141.9744118,5.45,,31.0,,7.82,4.78,37.11600243,defense,defensive_lineman,DT,Dominique Hamilton,0
2643,2012,21.0,Notre Dame,1.778,101.1510985,4.58,,20.0,,,,31.99684005,offense,backs_receivers,RB,Jonas Gray,0
2644,2012,23.0,Arizona St.,1.8542,138.3456729,5.38,77.47,25.0,243.84,7.63,4.65,40.23948617,offense,offensive_lineman,C,Garth Gerhart,0
2645,2012,21.0,Texas A&M,1.9304,101.1510985,4.53,,17.0,,,,27.1441337,offense,backs_receivers,WR,Jeff Fuller,0
2646,2012,23.0,Rutgers,1.8796,121.5627552,4.9,81.28,23.0,276.86,7.05,4.35,34.40881069,defense,defensive_lineman,DE,Justin Francis,0
2647,2012,22.0,Miami (FL),1.8542,136.5313034,5.05,71.12,35.0,266.7,7.64,4.79,39.7117552,defense,defensive_lineman,DT,Marcus Forston,0
2648,2012,23.0,Houston,1.7526,78.01788764,4.57,,,,,,25.39969916,offense,backs_receivers,WR,Patrick Edwards,0
2649,2012,22.0,Southern Miss,1.8796,99.33672903,4.69,78.74,,276.86,6.73,4.11,28.11764754,offense,backs_receivers,QB,Austin Davis,0
2650,2012,22.0,North Dakota St.,1.9558,140.6136347,5.3,,25.0,,,,36.760258,offense,offensive_lineman,OT,Paul Cornick,0
2651,2012,23.0,Oklahoma St.,1.8034,86.1825503,4.65,,11.0,,,,26.49934936,offense,backs_receivers,WR,Josh Cooper,0
2652,2012,23.0,California,1.8796,95.70799007,4.74,86.36,,289.56,6.99,4.15,27.09051887,defense,defensive_back,SS,Sean Cattouse,0
2653,2012,22.0,Georgia,1.8542,92.07925111,5.04,,,,,,26.78234653,special_teams,kicking_specialist,P,Drew Butler,0
2654,2012,21.0,Arizona St.,1.8542,112.4909078,5.0,76.2,,264.16,,,32.7193199,defense,line_backer,ILB,Vontaze Burfict,0
2655,2012,23.0,Troy,1.905,138.7992652,5.19,64.77,24.0,259.08,7.7,4.78,38.24698513,offense,offensive_lineman,OG,James Brown,0
2656,2012,22.0,Ohio St.,1.9304,141.5208194,5.22,63.5,29.0,243.84,7.73,4.6,37.97744267,offense,offensive_lineman,C,Mike Brewster,0
2657,2012,22.0,Virginia Tech,1.8796,98.42954429,4.62,91.44,11.0,312.42,7.12,4.28,27.86086537,offense,backs_receivers,WR,Jarrett Boykin,0
2658,2012,22.0,Mississippi,1.8034,100.6975061,4.55,96.52,21.0,302.26,6.96,4.44,30.96239768,offense,backs_receivers,RB,Brandon Bolden,0
2659,2012,22.0,Tennessee Tech,1.8034,92.98643585,4.51,,15.0,,,,28.59140326,offense,backs_receivers,WR,Tim Benford,0
2660,2012,23.0,Pittsburgh,1.9304,134.2633415,5.31,64.77,19.0,251.46,7.74,4.62,36.02988151,defense,defensive_lineman,DT,Chas Alecxih,0
2661,2012,22.0,Yale,1.905,102.0582833,5.06,80.01,,256.54,7.14,4.37,28.12278319,offense,backs_receivers,QB,Patrick Witt,0
2662,2012,22.0,Purdue,1.8542,100.2439138,4.91,,,,,,29.15713588,special_teams,kicking_specialist,K,Carson Wiggs,0
2663,2012,22.0,USC,1.8034,99.33672903,4.7,77.47,19.0,279.4,,,30.5439869,offense,backs_receivers,RB,Marc Tyler,0
2664,2012,22.0,Syracuse,1.8034,89.81128926,4.68,83.82,14.0,309.88,,,27.61511144,defense,defensive_back,FS,Phillip Thomas,0
2665,2012,22.0,Oklahoma St.,1.778,93.44002822,4.57,90.17,20.0,312.42,7.01,4.25,29.55761906,defense,defensive_back,SS,Johnny Thomas,0
2666,2012,22.0,Oregon,1.905,99.7903214,4.77,91.44,14.0,307.34,7.17,4.28,27.49783245,offense,backs_receivers,QB,Darron Thomas,0
2667,2012,22.0,Connecticut,1.8288,91.17206637,5.25,,,,,,27.26022097,special_teams,kicking_specialist,K,Dave Teggart,0
2668,2012,22.0,San Diego St.,1.8288,95.70799007,4.78,,,,,,28.61645087,special_teams,kicking_specialist,P,Brian Stahovich,0
2669,2012,22.0,South Florida,1.8288,104.7798375,4.68,80.01,,,,,31.32891067,offense,backs_receivers,RB,Darrell Scott,0
2670,2012,22.0,Nevada,1.905,124.7379018,5.0,77.47,32.0,274.32,7.31,4.62,34.37229056,defense,defensive_lineman,DT,Brett Roy,0
2671,2012,22.0,Michigan St.,1.778,88.45051215,4.46,88.9,15.0,317.5,,4.15,27.9792996,defense,defensive_back,FS,Trenton Robinson,0
2672,2012,22.0,Arizona St.,1.905,102.965468,4.54,90.17,,287.02,,4.15,28.37276348,offense,backs_receivers,WR,Gerell Robinson,0
2673,2012,22.0,LSU,1.8034,105.2334298,4.8,86.36,30.0,287.02,7.21,4.35,32.35710027,defense,line_backer,OLB,Ryan Baker,0
2674,2012,22.0,Nevada,1.7272,93.44002822,4.54,91.44,21.0,284.48,7.1,4.23,31.32187141,offense,backs_receivers,RB,Mike Ball,0
2675,2012,22.0,Oklahoma St.,1.905,119.2947933,4.81,82.55,28.0,284.48,7.22,4.2,32.87240879,defense,defensive_lineman,DE,Jamie Blatnick,0
2676,2012,22.0,North Carolina,1.7526,91.62565874,4.53,90.17,18.0,289.56,6.94,4.06,29.82987925,defense,defensive_back,CB,Charles Brown,0
2677,2012,22.0,Richmond,1.905,97.52235955,4.61,80.01,,269.24,7.03,4.3,26.87288171,offense,backs_receivers,QB,Aaron Corp,0
2678,2012,22.0,Louisiana Tech,1.8034,99.33672903,4.67,85.09,21.0,279.4,7.26,4.4,30.5439869,offense,backs_receivers,RB,Lennon Creer,0
2679,2012,22.0,Utah,1.9304,134.7169339,5.28,68.58,23.0,259.08,7.58,4.59,36.15160408,offense,offensive_lineman,OT,John Cullen,0
2680,2012,22.0,Notre Dame,1.9558,135.1705263,5.4,71.12,18.0,254.0,7.49,4.9,35.33728027,offense,offensive_lineman,OT,Taylor Dever,0
2681,2012,22.0,Illinois,1.8034,80.73944186,5.02,,,,,,24.82570624,special_teams,kicking_specialist,K,Derek Dimke,0
2682,2012,22.0,BYU,1.8542,146.5103355,5.12,80.01,36.0,251.46,7.94,4.62,42.61427552,defense,defensive_lineman,DT,Loni Fangupo,0
2683,2012,22.0,Wisconsin,1.7272,86.1825503,4.57,81.28,20.0,276.86,6.8,4.2,28.8891047,defense,defensive_back,CB,Antonio Fenelus,0
2684,2012,22.0,USC,1.8542,109.3157612,4.73,74.93,19.0,271.78,6.9,4.1,31.79579071,defense,line_backer,ILB,Chris Galippo,0
2685,2012,22.0,Miami (FL),1.905,92.07925111,4.65,93.98,,287.02,7.1,4.4,25.37299994,offense,backs_receivers,QB,Jacory Harris,0
2686,2012,22.0,McNeese St.,1.8034,85.27536556,4.6,92.71,9.0,317.5,6.9,4.15,26.22040884,defense,defensive_back,FS,Janzen Jackson,0
2687,2012,22.0,Arizona St.,1.9558,120.2019781,4.96,76.2,21.0,289.56,,4.34,31.42409152,defense,defensive_lineman,DE,Jamaar Jarrett,0
2688,2012,22.0,LSU,1.9304,101.1510985,4.58,92.71,14.0,294.64,6.81,4.06,27.1441337,offense,backs_receivers,QB,Jordan Jefferson,0
2689,2012,22.0,Wayne State (MI),1.7526,89.35769689,4.56,80.01,20.0,294.64,7.14,4.18,29.0915159,defense,defensive_back,CB,Jeremy Jones,0
2690,2012,22.0,Texas A&M,1.8288,87.99691978,4.45,93.98,,320.04,7.33,4.25,26.31086004,defense,defensive_back,CB,Coryell Judie,0
2691,2012,22.0,Pittsburgh,1.8796,115.212462,4.85,83.82,23.0,297.18,7.36,4.28,32.61133551,defense,line_backer,OLB,Brandon Lindsey,0
2692,2012,22.0,Penn St.,1.8288,93.44002822,4.71,80.01,17.0,281.94,,,27.93833592,defense,defensive_back,CB,D'Anton Lynn,0
2693,2012,22.0,Rice,1.9558,102.5118756,4.92,,,,,,26.7994139,special_teams,kicking_specialist,P,Kyle Martens,0
2694,2012,22.0,Alabama,1.7272,84.36818082,4.51,85.09,,284.48,,,28.28091302,offense,backs_receivers,WR,Marquis Maze,0
2695,2012,22.0,Hawaii,1.8542,133.3561568,4.93,76.2,27.0,274.32,7.1,4.21,38.78822601,defense,defensive_lineman,DT,Vaughn Meatoga,0
2696,2012,22.0,Clemson,1.905,121.5627552,5.0,77.47,21.0,276.86,,4.53,33.49735953,defense,defensive_lineman,DT,Rennie Moore,0
2697,2012,22.0,Iowa,1.905,107.9549841,4.63,,21.0,,7.27,4.31,29.7476551,defense,line_backer,OLB,Tyler Nielsen,0
2698,2012,22.0,Virginia Tech,2.0066,153.3142211,5.75,72.39,22.0,,,,38.07683351,offense,offensive_lineman,OT,Josh Oglesby,0
2699,2012,22.0,North Carolina,1.905,121.5627552,4.67,,26.0,,,,33.49735953,defense,defensive_lineman,DE,Donte Paige-Moss,0
2700,2012,22.0,North Carolina,1.8796,141.0672271,5.28,72.39,29.0,251.46,7.31,4.62,39.92962733,defense,defensive_lineman,DT,Tydreke Powell,0
2701,2012,22.0,Appalachian St.,1.778,83.91458845,4.53,81.28,8.0,289.56,7.19,4.28,26.54446372,defense,defensive_back,CB,DeAndre Presley,0
2702,2012,22.0,Syracuse,1.905,107.5013917,4.76,,,,,,29.62266496,offense,backs_receivers,TE,Nick Provo,0
2703,2012,22.0,Pittsburgh,1.778,85.27536556,4.58,92.71,14.0,314.96,,4.2,26.97491448,defense,defensive_back,CB,Antwuan Reed,0
2704,2012,22.0,Florida St.,1.9558,116.1196467,4.84,,,,,,30.35685822,offense,backs_receivers,TE,Beau Reliford,0
2705,2013,22.0,Nevada,1.8034,95.2543977,4.53,85.09,17.0,297.18,6.95,4.18,29.28875456,defense,defensive_back,CB,Khalid Wooten,0
2706,2013,22.0,Notre Dame,1.8034,96.61517481,4.56,95.25,16.0,314.96,,,29.70716534,offense,backs_receivers,RB,Cierre Wood,0
2707,2013,22.0,Cincinnati,1.778,98.88313666,4.75,87.63,22.0,302.26,,,31.27942212,offense,backs_receivers,RB,George Winn,0
2708,2013,22.0,LSU,1.8796,92.98643585,4.86,,,,,,26.32017236,special_teams,kicking_specialist,P,Brad Wing,0
2709,2013,21.0,Boston Col.,2.0066,142.8815966,5.46,63.5,22.0,266.7,7.9,4.81,35.48580638,offense,offensive_lineman,OT,John Wetzel,0
2710,2013,22.0,Southern Miss,1.9304,141.9744118,5.44,53.34,23.0,238.76,8.23,5.07,38.09916524,offense,offensive_lineman,OT,Jason Weaver,0
2711,2013,22.0,Duke,1.8288,88.90410452,4.68,82.55,,317.5,6.93,4.22,26.58210602,offense,backs_receivers,WR,Conner Vernon,0
2712,2013,21.0,TCU,1.8288,100.2439138,4.55,90.17,17.0,299.72,,,29.97268077,offense,backs_receivers,RB,Matthew Tucker,0
2713,2013,24.0,Cincinnati,1.8542,87.54332741,4.54,85.09,8.0,307.34,6.88,4.21,25.46301912,offense,backs_receivers,WR,Kenbrell Thompkins,0
2714,2013,22.0,Stanford,1.905,110.6765383,4.91,81.28,18.0,287.02,7.17,4.31,30.49759599,defense,line_backer,OLB,Chase Thomas,0
2715,2013,24.0,Wisconsin,1.8542,106.1406146,4.75,,,,,,30.87226152,defense,line_backer,OLB,Mike Taylor,0
2716,2013,23.0,Virginia Tech,1.8542,107.5013917,5.01,77.47,19.0,292.1,7.21,4.39,31.26805974,defense,line_backer,ILB,Bruce Taylor,0
2717,2013,22.0,Georgia Tech,1.8034,85.72895793,4.42,93.98,11.0,314.96,,,26.3598791,defense,defensive_back,CB,Rod Sweeting,0
2718,2013,23.0,Ohio St.,1.905,114.3052772,4.65,87.63,18.0,294.64,7.12,4.27,31.49751717,offense,backs_receivers,TE,Jake Stoneburner,0
2719,2013,22.0,Cincinnati,1.9304,111.583723,4.69,,,,,,29.94375287,defense,defensive_lineman,DE,Walter Stewart,0
2720,2013,22.0,Texas A&M,1.9304,109.7693535,4.68,78.74,19.0,299.72,7.44,4.53,29.45686258,defense,line_backer,ILB,Jonathan Stewart,0
2721,2013,21.0,USC,1.8542,91.62565874,4.64,91.44,17.0,309.88,6.68,4.34,26.65041379,defense,defensive_back,SS,Jawanza Starling,0
2722,2013,24.0,Alabama,1.8796,132.9025644,5.23,,,,,,37.61858781,defense,defensive_lineman,DE,Damion Square,0
2723,2013,22.0,Lehigh,1.8542,92.53284348,4.48,85.09,15.0,302.26,6.72,4.07,26.91427927,offense,backs_receivers,WR,Ryan Spadola,0
2724,2013,22.0,Florida St.,1.9304,102.0582833,4.51,87.63,,304.8,7.03,4.07,27.38757885,offense,backs_receivers,WR,Rodney Smith,0
2725,2013,23.0,Oklahoma St.,1.8542,85.72895793,4.86,,,,,,24.93528815,special_teams,kicking_specialist,P,Quinn Sharp,0
2726,2013,22.0,Arizona,1.8796,96.61517481,4.69,78.74,,299.72,6.69,3.99,27.34730103,offense,backs_receivers,QB,Matt Scott,0
2727,2013,22.0,Baylor,1.8034,92.53284348,4.46,85.09,20.0,302.26,7.1,4.38,28.451933,offense,backs_receivers,WR,Lanear Sampson,0
2728,2013,22.0,Ohio St.,1.8796,112.0373154,4.75,,24.0,289.56,,,31.71259791,defense,line_backer,OLB,Etienne Sabino,0
2729,2013,21.0,Tennessee Tech,1.8796,98.42954429,4.5,100.33,10.0,335.28,6.71,4.06,27.86086537,offense,backs_receivers,WR,Da'Rick Rogers,0
2730,2013,21.0,USC,1.7018,76.65711053,4.53,95.25,10.0,322.58,6.74,4.09,26.46887034,defense,defensive_back,CB,Nickell Robey,0
2731,2013,23.0,North Carolina,1.8542,110.2229459,4.72,,23.0,287.02,,,32.05965619,defense,line_backer,ILB,Kevin Reddick,0
2732,2013,23.0,Florida St.,1.8034,102.965468,4.7,76.2,17.0,289.56,7.28,4.55,31.65974897,offense,backs_receivers,FB,Lonnie Pryor,0
2733,2013,23.0,Howard,1.8796,108.4085764,4.87,83.82,17.0,299.72,7.28,4.47,30.68546924,defense,line_backer,ILB,Keith Pough,0
2734,2013,22.0,Boston Col.,1.9558,115.212462,4.99,85.09,17.0,279.4,7.48,4.5,30.11969527,offense,backs_receivers,TE,Chris Pantale,0
2735,2013,22.0,San Jose St.,1.9558,104.3262451,4.69,,,,,,27.27373981,offense,backs_receivers,TE,Ryan Otten,0
2736,2013,22.0,Florida,1.9812,145.6031508,5.23,,,,,,37.094894,offense,offensive_lineman,OT,Xavier Nixon,0
2737,2013,22.0,Missouri,1.8034,92.53284348,4.74,91.44,26.0,304.8,6.53,3.96,28.451933,offense,backs_receivers,WR,T.J. Moe,0
2738,2013,22.0,Massachusetts,1.9304,142.4280042,5.14,72.39,,264.16,,4.87,38.22088781,offense,offensive_lineman,OG,Stephane Milhim,0
2739,2013,24.0,California (PA),1.8288,92.07925111,4.62,92.71,,312.42,6.97,4.27,27.53146695,defense,defensive_back,FS,Rontez Miles,0
2740,2013,22.0,Florida,1.8796,113.3980925,4.74,,,,,,32.09777117,defense,line_backer,OLB,Lerentee McCray,0
2741,2013,23.0,Auburn,1.778,76.20351816,4.34,86.36,,307.34,,,24.10524273,offense,backs_receivers,RB,Onterio McCalebb,0
2742,2013,23.0,Stony Brook,1.7526,94.80080533,4.54,,20.0,,7.21,4.43,30.86358793,offense,backs_receivers,RB,Miguel Maysonet,0
2743,2013,22.0,Azusa Pacific,2.032,142.8815966,5.34,,31.0,,,,34.60420587,offense,offensive_lineman,OT,Luke Marquardt,0
2744,2013,23.0,Nebraska,1.8288,84.36818082,4.89,,,,,,25.22587612,special_teams,kicking_specialist,K,Brett Maher,0
2745,2013,22.0,Arizona St.,1.8034,101.1510985,4.74,,,289.56,,,31.10186794,defense,line_backer,OLB,Brandon Magee,0
2746,2013,23.0,Youngstown St.,1.8796,143.7887813,5.48,58.42,35.0,241.3,8.07,4.82,40.69997384,offense,offensive_lineman,OG,Lamar Mady,0
2747,2013,21.0,UNLV,1.8034,105.6870222,4.84,90.17,25.0,297.18,6.91,4.3,32.49657053,defense,line_backer,OLB,John Lotulelei,0
2748,2013,22.0,SMU,1.8288,105.2334298,4.77,77.47,26.0,281.94,,,31.46453366,offense,backs_receivers,FB,Zach Line,0
2749,2013,22.0,Alabama,1.8542,99.7903214,4.66,85.09,,297.18,,,29.02520314,defense,defensive_back,SS,Robert Lester,0
2750,2013,21.0,Syracuse,1.8542,91.62565874,4.59,81.28,7.0,284.48,7.04,4.29,26.65041379,offense,backs_receivers,WR,Alec Lemon,0
2751,2013,22.0,Ball St.,1.8796,93.89362059,4.84,,,,,,26.57695453,special_teams,kicking_specialist,P,Scott Kovanda,0
2752,2013,22.0,Iowa St.,1.8796,110.2229459,4.84,,,,,,31.19903357,defense,line_backer,OLB,Jake Knott,0
2753,2013,23.0,Kansas St.,1.9558,102.5118756,4.78,73.66,,281.94,7.17,4.4,26.7994139,offense,backs_receivers,QB,Collin Klein,0
2754,2013,22.0,East. Washington,1.9558,97.97595192,4.67,85.09,9.0,292.1,7.11,4.44,25.61359912,offense,backs_receivers,WR,Brandon Kaufman,0
2755,2013,21.0,Georgia,1.905,141.9744118,5.06,67.31,30.0,256.54,,,39.12191617,defense,defensive_lineman,DT,Abry Jones,0
2756,2013,23.0,Louisiana Tech,1.9558,150.1390745,5.49,55.88,,223.52,8.06,5.06,39.25046903,offense,offensive_lineman,OT,Oscar Johnson,0
2757,2013,23.0,Arizona St.,1.8288,94.80080533,4.54,92.71,12.0,317.5,6.77,4.07,28.34520489,defense,defensive_back,SS,Keelan Johnson,0
2758,2013,22.0,Purdue,1.7526,90.26488163,4.65,88.9,16.0,289.56,6.99,4.25,29.38686124,defense,defensive_back,CB,Josh Johnson,0
2759,2013,23.0,Alabama A&M,1.9558,141.9744118,5.37,58.42,17.0,233.68,8.12,4.74,37.11600243,offense,offensive_lineman,OG,Jamaal Johnson-Webb,0
2760,2013,22.0,SMU,1.7526,81.19303423,4.6,81.28,6.0,276.86,,4.53,26.43340785,offense,backs_receivers,WR,Darius Johnson,0
2761,2013,21.0,Oklahoma,1.8034,96.61517481,4.75,,16.0,,,,29.70716534,defense,defensive_back,FS,Tony Jefferson,0
2762,2013,23.0,UCLA,1.8796,89.81128926,4.62,73.66,,284.48,7.26,4.33,25.42143476,defense,defensive_back,CB,Aaron Hester,0
2763,2013,22.0,Rutgers,1.905,104.7798375,4.46,97.79,17.0,327.66,6.99,4.33,28.87272407,offense,backs_receivers,WR,Mark Harrison,0
2764,2013,22.0,South Florida,1.8542,138.7992652,5.31,69.85,22.0,246.38,7.79,4.81,40.37141891,defense,defensive_lineman,DT,Cory Grissom,0
2765,2013,23.0,Minnesota,1.905,108.8621688,4.65,76.2,15.0,281.94,7.25,4.3,29.9976354,offense,backs_receivers,QB,MarQueis Gray,0
2766,2013,22.0,Pittsburgh,1.7526,90.26488163,4.8,82.55,18.0,284.48,7.17,4.21,29.38686124,offense,backs_receivers,RB,Ray Graham,0
2767,2013,22.0,Georgia,1.9558,155.1285905,5.44,67.31,,243.84,8.11,5.27,40.55486528,defense,defensive_lineman,DT,Kwame Geathers,0
2768,2013,23.0,Tennessee St.,1.9812,151.4998516,5.24,58.42,28.0,,,5.24,38.59717942,offense,offensive_lineman,OT,Rogers Gaines,0
2769,2013,23.0,Maryland,1.9304,109.7693535,4.62,90.17,18.0,292.1,7.09,4.35,29.45686258,offense,backs_receivers,TE,Matt Furstenburg,0
2770,2013,22.0,LSU,1.7526,95.2543977,4.5,97.79,25.0,330.2,6.87,4.25,31.0112606,offense,backs_receivers,RB,Michael Ford,0
2771,2013,23.0,UCLA,2.0066,117.4804238,4.82,,17.0,,,,29.17721858,offense,backs_receivers,TE,Joseph Fauria,0
2772,2013,23.0,LSU,1.9558,150.1390745,5.08,,25.0,,,,39.25046903,offense,offensive_lineman,OT,Chris Faulk,0
2773,2013,25.0,Memphis,2.0066,143.7887813,5.25,60.96,21.0,248.92,7.91,4.77,35.71111308,offense,offensive_lineman,OT,Jordan Devey,0
2774,2013,23.0,Virginia Tech,1.905,105.6870222,4.56,100.33,19.0,304.8,7.15,,29.12270437,offense,backs_receivers,WR,Marcus Davis,0
2775,2013,22.0,Boston Col.,2.0066,143.3351889,5.21,72.39,24.0,274.32,7.81,4.7,35.59845973,offense,offensive_lineman,OT,Emmett Cleary,0
2776,2013,23.0,Notre Dame,1.905,137.4384881,5.33,64.77,,248.92,7.81,4.71,37.87201469,offense,offensive_lineman,C,Braxston Cave,0
2777,2013,22.0,Kansas St.,1.778,81.6466266,4.76,,,,,,25.82704578,special_teams,kicking_specialist,K,Anthony Cantele,0
2778,2013,22.0,Louisiana Tech,1.8796,96.16158244,4.78,77.47,,284.48,6.98,4.28,27.21890995,offense,backs_receivers,QB,Colby Cameron,0
2779,2013,22.0,Louisville,1.7526,84.36818082,4.58,83.82,17.0,294.64,6.92,4.25,27.46711653,defense,defensive_back,CB,Adrian Bushell,0
2780,2013,21.0,Georgia,1.9304,96.61517481,4.63,,,,,,25.92690798,offense,backs_receivers,WR,Marlon Brown,0
2781,2013,24.0,BYU,1.9558,140.6136347,5.2,71.12,26.0,254.0,7.43,4.7,36.760258,offense,offensive_lineman,OT,Braden Brown,0
2782,2013,21.0,Tennessee,1.9812,105.2334298,5.05,,,254.0,7.2,4.51,26.81001684,offense,backs_receivers,QB,Tyler Bray,0
2783,2013,21.0,Ohio St.,1.8034,107.9549841,5.0,81.28,25.0,276.86,7.28,4.44,33.19392183,offense,backs_receivers,FB,Zach Boren,0
2784,2013,23.0,Virginia Tech,1.9558,146.5103355,5.2,74.93,19.0,276.86,7.77,4.57,38.30181721,offense,offensive_lineman,OT,Nick Becton,0
2785,2013,22.0,Georgia Tech,1.9812,167.3755845,5.3,55.88,25.0,246.38,8.26,4.96,42.64179403,defense,defensive_lineman,DT,T.J. Barnes,0
2786,2013,22.0,Nevada,1.905,138.3456729,5.25,69.85,29.0,251.46,8.09,4.77,38.12199499,offense,offensive_lineman,OG,Chris Barker,0
2787,2013,21.0,Arkansas,1.905,141.5208194,4.95,,27.0,,,,38.99692602,offense,offensive_lineman,OG,Alvin Bailey,0
2788,2013,22.0,California,1.7272,101.6046909,4.6,81.28,17.0,302.26,7.15,4.12,34.05873396,offense,backs_receivers,RB,C.J. Anderson,0
2789,2013,22.0,North Carolina St.,1.8796,150.5926668,5.43,,32.0,,,,42.62584011,offense,offensive_lineman,OG,Zach Allen,0
2790,2013,23.0,Louisiana Tech,1.8542,103.8726527,4.98,,,,,,30.21259781,special_teams,kicking_specialist,P,Ryan Allen,0
2791,2013,23.0,Michigan St.,1.778,83.91458845,4.48,,16.0,,,,26.54446372,defense,defensive_back,CB,Johnny Adams,0
2792,2013,22.0,Oklahoma,1.8288,106.594207,4.78,80.01,21.0,281.94,7.41,4.51,31.87140263,defense,line_backer,ILB,Tom Wort,0
2793,2013,22.0,Ohio St.,1.905,109.3157612,4.88,88.9,24.0,287.02,6.99,4.44,30.12262555,defense,line_backer,OLB,Nathan Williams,0
2794,2013,22.0,Iowa,1.905,102.5118756,4.92,81.28,,294.64,6.95,4.52,28.24777333,offense,backs_receivers,QB,James Vandenberg,0
2795,2013,22.0,SMU,1.778,84.36818082,4.56,83.82,15.0,309.88,,,26.68794731,defense,defensive_back,CB,Dax Swanson,0
2796,2013,22.0,Arkansas,1.8542,96.61517481,4.74,73.66,11.0,279.4,,,28.10167395,special_teams,kicking_specialist,P,Dylan Breeding,0
2797,2013,22.0,Idaho,1.9304,99.33672903,5.13,,,,,,26.65724341,special_teams,kicking_specialist,P,Bobby Cowan,0
2798,2013,22.0,Hawaii,1.905,98.42954429,4.97,,,,,,27.12286201,special_teams,kicking_specialist,P,Alex Dunnachie,0
2799,2013,22.0,Hawaii,1.7526,85.72895793,4.56,91.44,14.0,314.96,6.94,4.18,27.91013454,defense,defensive_back,CB,Mike Edwards,0
2800,2013,22.0,Texas A&M,1.9558,144.2423737,5.54,59.69,25.0,259.08,8.11,5.06,37.70890982,offense,offensive_lineman,OG,Manese Foketi,0
2801,2013,22.0,East. Kentucky,1.9304,92.98643585,4.5,91.44,10.0,312.42,6.9,4.39,24.95312739,offense,backs_receivers,WR,Tyrone Goard,0
2802,2013,22.0,Boise St.,1.7526,95.70799007,4.52,85.09,23.0,304.8,7.07,4.35,31.15893327,offense,backs_receivers,RB,D.J. Harper,0
2803,2013,22.0,Temple,1.7272,94.34721296,4.68,82.55,19.0,287.02,6.95,4.18,31.62596725,offense,backs_receivers,RB,Montel Harris,0
2804,2013,22.0,Arizona St.,1.9304,105.2334298,5.06,,13.0,,,,28.23963686,special_teams,kicking_specialist,P,Josh Hubner,0
2805,2013,22.0,Hawaii,1.9558,117.0268315,5.05,,24.0,269.24,,,30.59402118,special_teams,other_special,LS,Luke Ingram,0
2806,2013,22.0,Glenville State,1.9558,148.7782974,5.65,52.07,20.0,231.14,8.07,5.03,38.8947246,offense,offensive_lineman,OG,Mark Jackson,0
